Date,SMA
2023-05-02,383.8981
2023-05-01,383.7490
2023-04-28,383.5423
2023-04-27,383.3381
2023-04-26,383.1606
2023-04-25,383.0388
2023-04-24,382.9300
2023-04-21,382.7908
2023-04-20,382.6260
2023-04-19,382.4566
2023-04-18,382.2727
2023-04-17,382.0692
2023-04-14,381.8819
2023-04-13,381.7033
2023-04-12,381.5581
2023-04-11,381.4465
2023-04-10,381.2688
2023-04-06,381.0740
2023-04-05,380.8845
2023-04-04,380.6583
2023-04-03,380.4232
2023-03-31,380.2372
2023-03-30,380.0332
2023-03-29,379.8623
2023-03-28,379.7740
2023-03-27,379.7697
2023-03-24,379.8079
2023-03-23,379.8714
2023-03-22,379.9285
2023-03-21,379.9849
2023-03-20,380.0409
2023-03-17,380.0847
2023-03-16,380.1628
2023-03-15,380.2297
2023-03-14,380.2821
2023-03-13,380.2844
2023-03-10,380.3010
2023-03-09,380.3295
2023-03-08,380.2955
2023-03-07,380.2249
2023-03-06,380.1690
2023-03-03,380.1620
2023-03-02,380.1168
2023-03-01,380.1104
2023-02-28,380.0740
2023-02-27,380.0321
2023-02-24,380.0135
2023-02-23,379.9971
2023-02-22,380.0231
2023-02-21,380.0712
2023-02-17,380.1898
2023-02-16,380.2079
2023-02-15,380.2118
2023-02-14,380.1762
2023-02-13,380.2230
2023-02-10,380.2182
2023-02-09,380.2311
2023-02-08,380.3082
2023-02-07,380.3562
2023-02-06,380.4397
2023-02-03,380.5812
2023-02-02,380.7121
2023-02-01,380.7874
2023-01-31,380.8910
2023-01-30,381.0421
2023-01-27,381.1978
2023-01-26,381.3365
2023-01-25,381.5164
2023-01-24,381.7235
2023-01-23,381.9205
2023-01-20,382.1371
2023-01-19,382.4045
2023-01-18,382.6885
2023-01-17,382.9524
2023-01-13,383.2197
2023-01-12,383.4971
2023-01-11,383.7550
2023-01-10,384.0044
2023-01-09,384.2672
2023-01-06,384.5112
2023-01-05,384.7819
2023-01-04,385.0699
2023-01-03,385.3373
2022-12-30,385.5959
2022-12-29,385.8207
2022-12-28,385.9952
2022-12-27,386.1589
2022-12-23,386.3143
2022-12-22,386.4881
2022-12-21,386.6819
2022-12-20,386.7954
2022-12-19,386.9519
2022-12-16,387.1718
2022-12-15,387.3929
2022-12-14,387.6022
2022-12-13,387.7264
2022-12-12,387.8700
2022-12-09,388.0336
2022-12-08,388.1793
2022-12-07,388.2804
2022-12-06,388.4329
2022-12-05,388.6044
2022-12-02,388.7615
2022-12-01,388.9289
2022-11-30,389.0916
2022-11-29,389.2190
2022-11-28,389.4135
2022-11-25,389.6471
2022-11-23,389.8890
2022-11-22,390.0989
2022-11-21,390.3034
2022-11-18,390.5404
2022-11-17,390.7604
2022-11-16,391.0406
2022-11-15,391.2938
2022-11-14,391.5177
2022-11-11,391.7199
2022-11-10,391.8545
2022-11-09,392.0177
2022-11-08,392.2857
2022-11-07,392.5413
2022-11-04,392.7979
2022-11-03,393.1139
2022-11-02,393.4797
2022-11-01,393.8495
2022-10-31,394.2119
2022-10-28,394.5652
2022-10-27,394.9360
2022-10-26,395.3445
2022-10-25,395.7228
2022-10-24,396.0899
2022-10-21,396.4950
2022-10-20,396.9245
2022-10-19,397.4408
2022-10-18,397.9429
2022-10-17,398.4191
2022-10-14,398.9220
2022-10-13,399.4756
2022-10-12,399.9859
2022-10-11,400.5437
2022-10-10,401.0639
2022-10-07,401.5591
2022-10-06,402.0187
2022-10-05,402.3894
2022-10-04,402.7646
2022-10-03,403.1591
2022-09-30,403.6283
2022-09-29,404.1087
2022-09-28,404.5773
2022-09-27,405.0283
2022-09-26,405.4929
2022-09-23,405.9682
2022-09-22,406.4199
2022-09-21,406.7960
2022-09-20,407.1312
2022-09-19,407.4530
2022-09-16,407.7202
2022-09-15,408.0261
2022-09-14,408.3608
2022-09-13,408.6470
2022-09-12,408.9904
2022-09-09,409.2417
2022-09-08,409.5111
2022-09-07,409.8168
2022-09-06,410.1390
2022-09-02,410.4874
2022-09-01,410.8342
2022-08-31,411.1520
2022-08-30,411.4750
2022-08-29,411.7667
2022-08-26,412.0365
2022-08-25,412.3112
2022-08-24,412.5248
2022-08-23,412.7647
2022-08-22,413.0033
2022-08-19,413.2265
2022-08-18,413.3940
2022-08-17,413.5249
2022-08-16,413.6580
2022-08-15,413.7720
2022-08-12,413.8691
2022-08-11,413.9843
2022-08-10,414.1319
2022-08-09,414.2679
2022-08-08,414.4477
2022-08-05,414.6141
2022-08-04,414.7696
2022-08-03,414.9054
2022-08-02,415.0335
2022-08-01,415.1763
2022-07-29,415.2712
2022-07-28,415.3528
2022-07-27,415.4680
2022-07-26,415.6225
2022-07-25,415.8298
2022-07-22,415.9966
2022-07-21,416.1572
2022-07-20,416.2786
2022-07-19,416.4462
2022-07-18,416.6014
2022-07-15,416.8317
2022-07-14,417.0432
2022-07-13,417.3320
2022-07-12,417.6225
2022-07-11,417.8998
2022-07-08,418.1354
2022-07-07,418.3294
2022-07-06,418.5238
2022-07-05,418.7810
2022-07-01,419.0650
2022-06-30,419.3559
2022-06-29,419.6484
2022-06-28,419.9374
2022-06-27,420.2196
2022-06-24,420.4802
2022-06-23,420.7429
2022-06-22,421.0661
2022-06-21,421.4147
2022-06-17,421.7606
2022-06-16,422.1442
2022-06-15,422.5305
2022-06-14,422.8597
2022-06-13,423.2051
2022-06-10,423.5261
2022-06-09,423.7886
2022-06-08,423.9909
2022-06-07,424.1428
2022-06-06,424.2545
2022-06-03,424.3686
2022-06-02,424.4854
2022-06-01,424.5924
2022-05-31,424.7508
2022-05-27,424.8881
2022-05-26,425.0105
2022-05-25,425.1742
2022-05-24,425.3709
2022-05-23,425.5816
2022-05-20,425.7795
2022-05-19,426.0089
2022-05-18,426.2259
2022-05-17,426.4417
2022-05-16,426.5616
2022-05-13,426.7254
2022-05-12,426.8915
2022-05-11,427.0940
2022-05-10,427.2954
2022-05-09,427.4759
2022-05-06,427.6556
2022-05-05,427.7509
2022-05-04,427.8300
2022-05-03,427.8194
2022-05-02,427.8406
2022-04-29,427.9012
2022-04-28,427.9900
2022-04-27,428.0099
2022-04-26,428.0774
2022-04-25,428.1575
2022-04-22,428.1707
2022-04-21,428.1738
2022-04-20,428.1361
2022-04-19,428.0592
2022-04-18,427.9845
2022-04-14,427.9281
2022-04-13,427.8613
2022-04-12,427.7663
2022-04-11,427.6942
2022-04-08,427.6103
2022-04-07,427.4825
2022-04-06,427.3370
2022-04-05,427.2048
2022-04-04,427.0402
2022-04-01,426.8197
2022-03-31,426.6447
2022-03-30,426.4765
2022-03-29,426.2857
2022-03-28,426.0848
2022-03-25,425.9066
2022-03-24,425.7404
2022-03-23,425.5756
2022-03-22,425.4458
2022-03-21,425.2879
2022-03-18,425.1568
2022-03-17,425.0069
2022-03-16,424.8875
2022-03-15,424.7911
2022-03-14,424.7416
2022-03-11,424.7324
2022-03-10,424.7075
2022-03-09,424.6528
2022-03-08,424.5932
2022-03-07,424.5670
2022-03-04,424.5272
2022-03-03,424.4055
2022-03-02,424.2720
2022-03-01,424.1451
2022-02-28,424.0609
2022-02-25,423.9152
2022-02-24,423.7410
2022-02-23,423.6537
2022-02-22,423.6144
2022-02-18,423.5585
2022-02-17,423.4659
2022-02-16,423.3439
2022-02-15,423.1758
2022-02-14,423.0222
2022-02-11,422.8982
2022-02-10,422.7805
2022-02-09,422.6077
2022-02-08,422.3962
2022-02-07,422.2167
2022-02-04,422.0506
2022-02-03,421.8565
2022-02-02,421.6905
2022-02-01,421.4545
2022-01-31,421.2540
2022-01-28,421.0778
2022-01-27,420.9330
2022-01-26,420.8186
2022-01-25,420.7006
2022-01-24,420.5716
2022-01-21,420.4162
2022-01-20,420.2556
2022-01-19,420.0440
2022-01-18,419.8062
2022-01-14,419.5468
2022-01-13,419.2208
2022-01-12,418.8755
2022-01-11,418.4915
2022-01-10,418.1186
2022-01-07,417.7670
2022-01-06,417.3828
2022-01-05,416.9794
2022-01-04,416.5833
2022-01-03,416.1580
2021-12-31,415.7171
2021-12-30,415.2929
2021-12-29,414.8901
2021-12-28,414.4747
2021-12-27,414.0646
2021-12-23,413.6415
2021-12-22,413.2478
2021-12-21,412.8493
2021-12-20,412.4616
2021-12-17,412.0869
2021-12-16,411.6978
2021-12-15,411.2523
2021-12-14,410.8094
2021-12-13,410.4252
2021-12-10,410.0400
2021-12-09,409.5914
2021-12-08,409.1730
2021-12-07,408.7841
2021-12-06,408.3809
2021-12-03,408.0208
2021-12-02,407.7004
2021-12-01,407.3643
2021-11-30,407.0690
2021-11-29,406.7491
2021-11-26,406.3878
2021-11-24,406.0442
2021-11-23,405.6476
2021-11-22,405.2579
2021-11-19,404.8723
2021-11-18,404.4672
2021-11-17,404.0510
2021-11-16,403.6218
2021-11-15,403.1858
2021-11-12,402.7335
2021-11-11,402.2528
2021-11-10,401.8246
2021-11-09,401.3818
2021-11-08,400.9654
2021-11-05,400.5445
2021-11-04,400.1183
2021-11-03,399.7063
2021-11-02,399.3030
2021-11-01,398.8885
2021-10-29,398.4689
2021-10-28,398.0661
2021-10-27,397.6741
2021-10-26,397.2980
2021-10-25,396.9120
2021-10-22,396.5401
2021-10-21,396.1695
2021-10-20,395.7706
2021-10-19,395.3667
2021-10-18,394.9593
2021-10-15,394.5924
2021-10-14,394.2228
2021-10-13,393.8669
2021-10-12,393.5491
2021-10-11,393.2239
2021-10-08,392.8868
2021-10-07,392.5330
2021-10-06,392.1783
2021-10-05,391.8478
2021-10-04,391.5328
2021-10-01,391.2294
2021-09-30,390.8965
2021-09-29,390.5648
2021-09-28,390.2154
2021-09-27,389.8716
2021-09-24,389.4858
2021-09-23,389.1096
2021-09-22,388.7317
2021-09-21,388.3828
2021-09-20,388.0392
2021-09-17,387.6942
2021-09-16,387.3104
2021-09-15,386.8873
2021-09-14,386.4685
2021-09-13,386.0626
2021-09-10,385.6478
2021-09-09,385.2113
2021-09-08,384.7481
2021-09-07,384.2871
2021-09-03,383.8166
2021-09-02,383.3587
2021-09-01,382.9094
2021-08-31,382.4458
2021-08-30,381.9603
2021-08-27,381.4879
2021-08-26,381.0125
2021-08-25,380.5585
2021-08-24,380.0713
2021-08-23,379.5889
2021-08-20,379.0784
2021-08-19,378.5511
2021-08-18,378.0130
2021-08-17,377.4610
2021-08-16,376.9020
2021-08-13,376.3135
2021-08-12,375.7844
2021-08-11,375.2645
2021-08-10,374.7811
2021-08-09,374.2974
2021-08-06,373.8074
2021-08-05,373.3188
2021-08-04,372.8272
2021-08-03,372.3737
2021-08-02,371.9108
2021-07-30,371.4669
2021-07-29,371.0289
2021-07-28,370.5916
2021-07-27,370.1367
2021-07-26,369.6665
2021-07-23,369.1726
2021-07-22,368.6564
2021-07-21,368.1842
2021-07-20,367.6885
2021-07-19,367.2244
2021-07-16,366.7791
2021-07-15,366.2917
2021-07-14,365.7967
2021-07-13,365.2689
2021-07-12,364.7197
2021-07-09,364.1593
2021-07-08,363.6423
2021-07-07,363.1316
2021-07-06,362.6213
2021-07-02,362.1363
2021-07-01,361.6615
2021-06-30,361.2087
2021-06-29,360.7591
2021-06-28,360.2906
2021-06-25,359.8224
2021-06-24,359.3860
2021-06-23,358.9259
2021-06-22,358.5215
2021-06-21,358.1279
2021-06-18,357.8026
2021-06-17,357.4817
2021-06-16,357.1185
2021-06-15,356.7605
2021-06-14,356.3809
2021-06-11,355.9939
2021-06-10,355.5953
2021-06-09,355.1944
2021-06-08,354.7867
2021-06-07,354.3704
2021-06-04,353.9496
2021-06-03,353.5334
2021-06-02,353.1320
2021-06-01,352.7182
2021-05-28,352.3074
2021-05-27,351.8978
2021-05-26,351.4700
2021-05-25,351.0562
2021-05-24,350.6416
2021-05-21,350.2215
2021-05-20,349.8111
2021-05-19,349.3894
2021-05-18,348.9828
2021-05-17,348.5604
2021-05-14,348.1090
2021-05-13,347.6581
2021-05-12,347.2185
2021-05-11,346.8116
2021-05-10,346.3520
2021-05-07,345.8845
2021-05-06,345.4155
2021-05-05,344.9522
2021-05-04,344.5015
2021-05-03,344.0392
2021-04-30,343.5603
2021-04-29,343.0906
2021-04-28,342.5942
2021-04-27,342.0913
2021-04-26,341.6006
2021-04-23,341.0945
2021-04-22,340.6010
2021-04-21,340.1173
2021-04-20,339.6310
2021-04-19,339.1406
2021-04-16,338.6278
2021-04-15,338.0952
2021-04-14,337.5509
2021-04-13,337.0069
2021-04-12,336.4904
2021-04-09,335.9644
2021-04-08,335.4764
2021-04-07,334.9957
2021-04-06,334.5150
2021-04-05,334.0447
2021-04-01,333.5727
2021-03-31,333.1340
2021-03-30,332.6880
2021-03-29,332.2364
2021-03-26,331.7631
2021-03-25,331.3745
2021-03-24,331.0239
2021-03-23,330.6950
2021-03-22,330.3387
2021-03-19,329.9305
2021-03-18,329.5409
2021-03-17,329.1288
2021-03-16,328.6776
2021-03-15,328.2270
2021-03-12,327.7678
2021-03-11,327.3223
2021-03-10,326.8585
2021-03-09,326.3965
2021-03-08,325.9432
2021-03-05,325.5251
2021-03-04,325.0750
2021-03-03,324.6717
2021-03-02,324.2054
2021-03-01,323.7089
2021-02-26,323.1823
2021-02-25,322.7229
2021-02-24,322.2813
2021-02-23,321.7949
2021-02-22,321.3065
2021-02-19,320.8043
2021-02-18,320.2970
2021-02-17,319.7742
2021-02-16,319.2399
2021-02-12,318.7419
2021-02-11,318.2550
2021-02-10,317.7423
2021-02-09,317.2388
2021-02-08,316.7154
2021-02-05,316.1727
2021-02-04,315.6433
2021-02-03,315.0928
2021-02-02,314.6027
2021-02-01,314.1375
2021-01-29,313.6623
2021-01-28,313.2099
2021-01-27,312.7499
2021-01-26,312.2673
2021-01-25,311.7522
2021-01-22,311.2148
2021-01-21,310.6431
2021-01-20,310.0637
2021-01-19,309.4082
2021-01-15,308.7945
2021-01-14,308.1682
2021-01-13,307.5829
2021-01-12,307.0096
2021-01-11,306.4027
2021-01-08,305.8324
2021-01-07,305.1828
2021-01-06,304.5265
2021-01-05,303.8022
2021-01-04,303.1157
2020-12-31,302.4889
2020-12-30,301.8357
2020-12-29,301.2507
2020-12-28,300.6082
2020-12-24,300.0989
2020-12-23,299.5063
2020-12-22,299.0421
2020-12-21,298.6446
2020-12-18,298.1784
2020-12-17,297.8136
2020-12-16,297.4649
2020-12-15,297.1742
2020-12-14,296.8278
2020-12-11,296.5456
2020-12-10,296.1961
2020-12-09,295.8505
2020-12-08,295.5691
2020-12-07,295.2774
2020-12-04,295.0361
2020-12-03,294.8424
2020-12-02,294.6797
2020-12-01,294.5229
2020-11-30,294.3623
2020-11-27,294.2244
2020-11-25,294.0764
2020-11-24,293.9347
2020-11-23,293.7805
2020-11-20,293.6506
2020-11-19,293.5193
2020-11-18,293.3847
2020-11-17,293.2519
2020-11-16,293.0812
2020-11-13,292.8784
2020-11-12,292.6855
2020-11-11,292.5432
2020-11-10,292.3797
2020-11-09,292.2298
2020-11-06,292.0618
2020-11-05,291.9389
2020-11-04,291.8293
2020-11-03,291.7494
2020-11-02,291.7046
2020-10-30,291.6902
2020-10-29,291.6883
2020-10-28,291.6575
2020-10-27,291.6390
2020-10-26,291.5684
2020-10-23,291.4819
2020-10-22,291.3697
2020-10-21,291.2529
2020-10-20,291.1369
2020-10-19,291.0221
2020-10-16,290.9080
2020-10-15,290.7805
2020-10-14,290.6381
2020-10-13,290.4900
2020-10-12,290.3398
2020-10-09,290.1792
2020-10-08,290.0369
2020-10-07,289.9090
2020-10-06,289.7930
2020-10-05,289.6980
2020-10-02,289.5742
2020-10-01,289.4782
2020-09-30,289.3668
2020-09-29,289.2554
2020-09-28,289.1550
2020-09-25,289.0336
2020-09-24,288.9337
2020-09-23,288.8601
2020-09-22,288.7950
2020-09-21,288.6808
2020-09-18,288.5797
2020-09-17,288.4524
2020-09-16,288.3168
2020-09-15,288.1795
2020-09-14,288.0413
2020-09-11,287.9047
2020-09-10,287.7853
2020-09-09,287.6557
2020-09-08,287.4953
2020-09-04,287.3679
2020-09-03,287.2021
2020-09-02,287.0235
2020-09-01,286.7862
2020-08-31,286.5625
2020-08-28,286.3521
2020-08-27,286.1353
2020-08-26,285.9260
2020-08-25,285.7230
2020-08-24,285.5327
2020-08-21,285.3429
2020-08-20,285.1690
2020-08-19,285.0023
2020-08-18,284.8348
2020-08-17,284.6477
2020-08-14,284.4678
2020-08-13,284.2886
2020-08-12,284.1099
2020-08-11,283.9205
2020-08-10,283.7472
2020-08-07,283.5586
2020-08-06,283.3707
2020-08-05,283.1884
2020-08-04,283.0072
2020-08-03,282.8416
2020-07-31,282.6780
2020-07-30,282.5271
2020-07-29,282.3748
2020-07-28,282.2185
2020-07-27,282.0668
2020-07-24,281.8963
2020-07-23,281.7242
2020-07-22,281.5633
2020-07-21,281.3900
2020-07-20,281.2072
2020-07-17,281.0168
2020-07-16,280.8625
2020-07-15,280.7287
2020-07-14,280.5837
2020-07-13,280.4598
2020-07-10,280.3579
2020-07-09,280.2350
2020-07-08,280.1379
2020-07-07,280.0327
2020-07-06,279.9453
2020-07-02,279.8426
2020-07-01,279.7617
2020-06-30,279.6853
2020-06-29,279.6233
2020-06-26,279.5804
2020-06-25,279.5535
2020-06-24,279.4826
2020-06-23,279.4273
2020-06-22,279.3340
2020-06-19,279.2464
2020-06-18,279.1507
2020-06-17,279.0316
2020-06-16,278.9209
2020-06-15,278.8048
2020-06-12,278.6993
2020-06-11,278.5977
2020-06-10,278.5181
2020-06-09,278.3383
2020-06-08,278.1846
2020-06-05,278.0202
2020-06-04,277.8628
2020-06-03,277.7530
2020-06-02,277.6234
2020-06-01,277.4936
2020-05-29,277.3721
2020-05-28,277.2961
2020-05-27,277.2058
2020-05-26,277.1292
2020-05-22,277.0825
2020-05-21,277.0269
2020-05-20,276.9731
2020-05-19,276.8914
