Date,SMA
2021-10-29,423.6254
2021-10-28,423.2286
2021-10-27,422.8365
2021-10-26,422.6204
2021-10-25,422.4215
2021-10-22,422.2104
2021-10-21,422.0303
2021-10-20,421.8159
2021-10-19,421.6032
2021-10-18,421.4137
2021-10-15,421.2968
2021-10-14,421.1913
2021-10-13,421.0972
2021-10-12,421.1839
2021-10-11,421.2327
2021-10-08,421.2786
2021-10-07,421.3047
2021-10-06,421.2809
2021-10-05,421.3323
2021-10-04,421.4562
2021-10-01,421.6447
2021-09-30,421.6411
2021-09-29,421.7176
2021-09-28,421.6264
2021-09-27,421.4334
2021-09-24,421.1914
2021-09-23,420.9900
2021-09-22,420.8308
2021-09-21,420.7607
2021-09-20,420.7996
2021-09-17,420.8011
2021-09-16,420.5747
2021-09-15,420.3331
2021-09-14,420.0490
2021-09-13,419.8503
2021-09-10,419.5433
2021-09-09,419.2130
2021-09-08,418.8085
2021-09-07,418.3629
2021-09-03,417.8905
2021-09-02,417.3587
2021-09-01,416.7772
2021-08-31,416.2318
2021-08-30,415.6483
2021-08-27,414.9391
2021-08-26,414.3750
2021-08-25,413.8894
2021-08-24,413.3984
2021-08-23,412.9400
2021-08-20,412.4771
2021-08-19,412.0750
2021-08-18,411.7024
2021-08-17,411.3546
2021-08-16,410.9128
2021-08-13,410.4230
2021-08-12,409.8806
2021-08-11,409.3831
2021-08-10,408.8985
2021-08-09,408.4417
2021-08-06,407.9812
2021-08-05,407.5097
2021-08-04,407.0364
2021-08-03,406.6335
2021-08-02,406.1092
2021-07-30,405.6590
2021-07-29,405.1076
2021-07-28,404.5360
2021-07-27,404.0668
2021-07-26,403.6143
2021-07-23,403.0042
2021-07-22,402.3224
2021-07-21,401.8924
2021-07-20,401.5504
2021-07-19,401.3540
2021-07-16,401.2155
2021-07-15,400.8930
2021-07-14,400.5033
2021-07-13,400.1341
2021-07-12,399.7602
2021-07-09,399.4103
2021-07-08,399.0396
2021-07-07,398.7587
2021-07-06,398.4122
2021-07-02,398.0782
2021-07-01,397.6446
2021-06-30,397.3455
2021-06-29,397.0175
2021-06-28,396.7540
2021-06-25,396.5338
2021-06-24,396.3035
2021-06-23,396.0182
2021-06-22,395.8071
2021-06-21,395.5632
2021-06-18,395.3592
2021-06-17,395.2119
2021-06-16,394.9205
2021-06-15,394.6176
2021-06-14,394.2743
2021-06-11,393.8073
2021-06-10,393.2772
2021-06-09,392.7300
2021-06-08,392.2399
2021-06-07,391.7416
2021-06-04,391.1261
2021-06-03,390.4615
2021-06-02,389.9069
2021-06-01,389.3814
2021-05-28,388.8094
2021-05-27,388.2440
2021-05-26,387.8021
2021-05-25,387.3387
2021-05-24,386.9006
2021-05-21,386.4005
2021-05-20,385.9705
2021-05-19,385.4594
2021-05-18,384.9866
2021-05-17,384.3904
2021-05-14,383.7625
2021-05-13,382.9836
2021-05-12,382.4132
2021-05-11,382.0317
2021-05-10,381.5409
2021-05-07,380.8054
2021-05-06,380.0279
2021-05-05,379.4864
2021-05-04,378.9271
2021-05-03,378.3615
2021-04-30,377.8036
2021-04-29,377.2759
2021-04-28,376.7273
2021-04-27,376.2275
2021-04-26,375.7318
2021-04-23,375.1979
2021-04-22,374.6687
2021-04-21,374.2273
2021-04-20,373.7189
2021-04-19,373.2314
2021-04-16,372.6577
2021-04-15,371.9632
2021-04-14,371.2893
2021-04-13,370.5987
2021-04-12,369.7651
2021-04-09,369.0974
2021-04-08,368.3717
2021-04-07,367.8794
2021-04-06,367.4350
2021-04-05,366.9710
2021-04-01,366.5281
2021-03-31,366.1875
2021-03-30,365.8291
2021-03-29,365.4453
2021-03-26,365.0937
2021-03-25,364.7634
2021-03-24,364.5329
2021-03-23,364.3421
2021-03-22,364.1624
2021-03-19,363.8833
2021-03-18,363.5584
2021-03-17,363.1779
2021-03-16,362.6403
2021-03-15,362.2243
2021-03-12,361.7631
2021-03-11,361.3363
2021-03-10,360.9330
2021-03-09,360.5444
2021-03-08,360.1742
2021-03-05,359.9008
2021-03-04,359.6030
2021-03-03,359.4610
2021-03-02,359.2577
2021-03-01,358.9188
2021-02-26,358.5115
2021-02-25,358.1857
2021-02-24,357.8535
2021-02-23,357.3512
2021-02-22,356.9317
2021-02-19,356.5835
2021-02-18,356.1584
2021-02-17,355.7345
2021-02-16,355.2197
2021-02-12,354.7085
2021-02-11,354.1763
2021-02-10,353.6062
2021-02-09,353.0782
2021-02-08,352.5280
2021-02-05,351.9834
2021-02-04,351.3834
2021-02-03,350.7721
2021-02-02,350.2888
2021-02-01,349.7829
2021-01-29,349.4591
2021-01-28,349.2883
2021-01-27,348.8907
2021-01-26,348.4619
2021-01-25,347.9211
2021-01-22,347.3195
2021-01-21,346.7561
2021-01-20,346.0844
2021-01-19,345.4208
2021-01-15,344.7301
2021-01-14,343.9540
2021-01-13,343.0161
2021-01-12,341.9842
2021-01-11,341.0363
2021-01-08,340.0275
2021-01-07,339.1875
2021-01-06,338.4103
2021-01-05,337.8581
2021-01-04,337.3258
2020-12-31,336.8061
2020-12-30,336.2025
2020-12-29,335.6089
2020-12-28,335.1245
2020-12-24,334.6307
2020-12-23,334.2048
2020-12-22,333.8473
2020-12-21,333.5393
2020-12-18,333.1146
2020-12-17,332.6073
2020-12-16,332.0154
2020-12-15,331.3527
2020-12-14,330.7918
2020-12-11,330.2123
2020-12-10,329.6621
2020-12-09,329.0634
2020-12-08,328.4151
2020-12-07,327.7385
2020-12-04,326.9796
2020-12-03,326.1081
2020-12-02,325.2798
2020-12-01,324.5937
2020-11-30,323.8594
2020-11-27,323.2688
2020-11-25,322.7200
2020-11-24,322.2461
2020-11-23,321.7868
2020-11-20,321.4039
2020-11-19,320.9786
2020-11-18,320.5041
2020-11-17,320.1682
2020-11-16,319.6276
2020-11-13,319.2255
2020-11-12,318.9603
2020-11-11,319.0176
2020-11-10,318.9144
2020-11-09,318.7989
2020-11-06,318.6975
2020-11-05,318.6367
2020-11-04,318.5601
2020-11-03,318.5449
2020-11-02,318.6484
2020-10-30,318.7972
2020-10-29,318.9923
2020-10-28,319.1030
2020-10-27,319.3026
2020-10-26,319.2711
2020-10-23,319.1976
2020-10-22,319.0038
2020-10-21,318.8434
2020-10-20,318.6314
2020-10-19,318.4591
2020-10-16,318.2938
2020-10-15,318.0248
2020-10-14,317.7102
2020-10-13,317.3492
2020-10-12,316.9230
2020-10-09,316.4110
2020-10-08,315.9560
2020-10-07,315.5805
2020-10-06,315.1878
2020-10-05,314.9431
2020-10-02,314.5637
2020-10-01,314.3347
2020-09-30,314.1184
2020-09-29,313.9080
2020-09-28,313.7320
2020-09-25,313.4732
2020-09-24,313.2995
2020-09-23,313.2441
2020-09-22,313.1500
2020-09-21,312.8354
2020-09-18,312.6349
2020-09-17,312.3051
2020-09-16,311.9370
2020-09-15,311.4680
2020-09-14,311.0350
2020-09-11,310.5438
2020-09-10,310.1030
2020-09-09,309.6249
2020-09-08,308.9632
2020-09-04,308.3422
2020-09-03,307.6826
2020-09-02,306.9092
2020-09-01,306.0543
2020-08-31,305.2681
2020-08-28,304.5065
2020-08-27,303.7541
2020-08-26,303.0416
2020-08-25,302.3677
2020-08-24,301.6481
2020-08-21,300.8980
2020-08-20,300.1453
2020-08-19,299.7579
2020-08-18,299.4235
2020-08-17,299.1077
2020-08-14,298.7336
2020-08-13,298.2307
2020-08-12,297.7433
2020-08-11,297.1681
2020-08-10,296.6325
2020-08-07,296.0222
2020-08-06,295.4054
2020-08-05,294.8035
2020-08-04,294.1603
2020-08-03,293.4875
2020-07-31,292.8281
2020-07-30,292.2495
2020-07-29,291.6263
2020-07-28,291.0379
2020-07-27,290.3609
2020-07-24,289.6210
2020-07-23,288.8621
2020-07-22,288.1589
2020-07-21,287.4913
2020-07-20,286.8572
2020-07-17,286.1472
2020-07-16,285.4221
2020-07-15,284.7505
2020-07-14,284.0102
2020-07-13,283.3102
2020-07-10,282.8300
2020-07-09,282.3493
2020-07-08,281.7891
2020-07-07,281.2199
2020-07-06,280.6196
2020-07-02,279.8855
2020-07-01,279.2420
2020-06-30,278.5175
2020-06-29,277.9930
2020-06-26,277.6356
2020-06-25,277.2202
2020-06-24,276.6431
2020-06-23,276.2396
2020-06-22,275.5353
2020-06-19,274.9052
2020-06-18,274.2344
2020-06-17,273.3646
2020-06-16,272.4921
2020-06-15,271.2844
2020-06-12,270.2549
2020-06-11,269.1723
2020-06-10,268.3732
2020-06-09,267.3039
2020-06-08,266.0478
2020-06-05,264.8918
2020-06-04,263.5391
2020-06-03,262.2674
2020-06-02,260.6037
2020-06-01,259.1255
2020-05-29,257.8855
2020-05-28,256.6589
2020-05-27,255.6947
2020-05-26,254.4801
2020-05-22,253.8946
2020-05-21,252.9839
2020-05-20,252.5700
2020-05-19,252.3785
