Date,SMA
2023-12-05,442.4547
2023-12-04,441.4266
2023-12-01,440.3450
2023-11-30,438.9515
2023-11-29,437.2926
2023-11-28,435.5024
2023-11-27,433.5682
2023-11-24,431.4146
2023-11-22,429.3127
2023-11-21,427.4704
2023-11-20,426.0131
2023-11-17,424.3512
2023-11-16,422.8959
2023-11-15,421.7257
2023-11-14,420.7684
2023-11-13,420.1435
2023-11-10,419.9394
2023-11-09,419.4915
2023-11-08,419.4827
2023-11-07,419.4369
2023-11-06,419.3194
2023-11-03,419.1523
2023-11-02,418.8990
2023-11-01,418.5912
2023-10-31,418.6896
2023-10-30,418.8563
2023-10-27,419.4325
2023-10-26,420.2585
2023-10-25,421.0437
2023-10-24,421.4617
2023-10-23,421.5723
2023-10-20,422.1510
2023-10-19,422.6048
2023-10-18,422.8487
2023-10-17,423.2632
2023-10-16,423.5921
2023-10-13,423.9653
2023-10-12,424.5489
2023-10-11,425.2912
2023-10-10,425.7141
2023-10-09,426.1990
2023-10-06,426.9151
2023-10-05,427.6229
2023-10-04,428.5456
2023-10-03,429.5276
2023-10-02,430.8085
2023-09-29,431.9037
2023-09-28,432.9494
2023-09-27,433.9763
2023-09-26,435.0340
2023-09-25,435.7865
2023-09-22,436.0900
2023-09-21,436.3317
2023-09-20,436.8265
2023-09-19,436.7258
2023-09-18,436.4832
2023-09-15,436.0563
2023-09-14,435.6319
2023-09-13,435.1067
2023-09-12,434.9293
2023-09-11,435.0332
2023-09-08,434.8960
2023-09-07,434.9151
2023-09-06,434.9592
2023-09-05,435.0832
2023-09-01,435.1552
2023-08-31,434.9406
2023-08-30,434.8666
2023-08-29,434.8235
2023-08-28,435.1821
2023-08-25,435.9185
2023-08-24,436.7489
2023-08-23,437.5132
2023-08-22,438.1246
2023-08-21,438.9717
2023-08-18,439.6997
2023-08-17,440.4679
2023-08-16,441.2464
2023-08-15,442.0088
2023-08-14,442.5624
2023-08-11,442.6961
2023-08-10,442.8740
2023-08-09,443.0528
2023-08-08,443.0660
2023-08-07,442.7579
2023-08-04,442.2165
2023-08-03,441.8118
2023-08-02,441.3621
2023-08-01,441.0191
2023-07-31,440.3974
2023-07-28,439.6865
2023-07-27,438.7650
2023-07-26,437.9762
2023-07-25,437.0287
2023-07-24,435.8528
2023-07-21,434.8245
2023-07-20,434.0568
2023-07-19,433.2121
2023-07-18,432.3293
2023-07-17,431.6076
2023-07-14,431.1234
2023-07-13,430.4510
2023-07-12,429.7395
2023-07-11,429.0619
2023-07-10,428.3683
2023-07-07,427.7744
2023-07-06,427.1088
2023-07-05,426.4612
2023-07-03,425.5981
2023-06-30,424.7427
2023-06-29,423.6146
2023-06-28,422.5459
2023-06-27,421.6753
2023-06-26,420.8076
2023-06-23,419.9096
2023-06-22,418.7511
2023-06-21,417.5773
2023-06-20,416.7099
2023-06-16,415.7244
2023-06-15,414.6570
2023-06-14,413.3210
2023-06-13,412.0065
2023-06-12,410.8522
2023-06-09,409.7681
2023-06-08,408.9007
2023-06-07,408.1061
2023-06-06,407.3437
2023-06-05,406.5973
2023-06-02,405.8911
2023-06-01,404.7787
2023-05-31,404.1051
2023-05-30,403.7629
2023-05-26,403.5350
2023-05-25,403.3353
2023-05-24,403.2260
2023-05-23,402.8975
2023-05-22,402.5065
2023-05-19,402.2058
2023-05-18,401.8925
2023-05-17,401.5337
2023-05-16,401.4805
2023-05-15,401.6738
2023-05-12,401.7192
2023-05-11,401.7617
2023-05-10,401.8271
2023-05-09,401.5928
2023-05-08,401.5337
2023-05-05,401.3809
2023-05-04,401.2130
2023-05-03,401.3336
2023-05-02,401.3653
2023-05-01,401.3707
2023-04-28,401.0720
2023-04-27,400.4750
2023-04-26,399.9352
2023-04-25,399.5076
2023-04-24,399.0395
2023-04-21,398.2156
2023-04-20,397.2867
2023-04-19,396.3217
2023-04-18,395.5783
2023-04-17,394.5792
2023-04-14,393.4102
2023-04-13,392.5377
2023-04-12,391.2839
2023-04-11,390.4137
2023-04-10,389.1523
2023-04-06,387.9231
2023-04-05,386.9890
2023-04-04,386.4904
2023-04-03,385.9080
2023-03-31,385.5157
2023-03-30,385.1860
2023-03-29,384.8238
2023-03-28,384.4271
2023-03-27,384.3849
2023-03-24,384.3707
2023-03-23,384.3270
2023-03-22,384.6174
2023-03-21,384.8564
2023-03-20,384.7902
2023-03-17,385.3737
2023-03-16,386.1897
2023-03-15,387.0586
2023-03-14,388.1944
2023-03-13,389.2204
2023-03-10,390.3232
2023-03-09,391.3530
2023-03-08,392.2812
2023-03-07,393.0723
2023-03-06,393.6344
2023-03-03,394.0175
2023-03-02,394.6297
2023-03-01,395.2613
2023-02-28,395.8321
2023-02-27,396.0427
2023-02-24,396.4292
2023-02-23,396.8362
2023-02-22,396.8211
2023-02-21,396.9018
2023-02-17,396.9767
2023-02-16,396.4234
2023-02-15,395.4684
2023-02-14,394.3749
2023-02-13,393.6519
2023-02-10,392.9551
2023-02-09,392.4164
2023-02-08,391.8538
2023-02-07,390.8779
2023-02-06,389.5491
2023-02-03,388.4915
2023-02-02,386.8884
2023-02-01,385.2829
2023-01-31,383.8252
2023-01-30,382.6558
2023-01-27,381.8219
2023-01-26,380.4109
2023-01-25,379.2756
2023-01-24,378.4276
2023-01-23,377.4804
2023-01-20,376.7802
2023-01-19,376.0344
2023-01-18,375.6152
2023-01-17,375.2155
2023-01-13,374.7321
2023-01-12,374.6860
2023-01-11,374.8392
2023-01-10,374.9162
2023-01-09,374.9590
2023-01-06,375.2774
2023-01-05,375.4359
2023-01-04,376.0499
2023-01-03,376.7298
2022-12-30,377.9068
2022-12-29,379.0283
2022-12-28,380.1152
2022-12-27,380.9292
2022-12-23,381.5457
2022-12-22,382.3994
2022-12-21,383.3640
2022-12-20,383.9388
2022-12-19,384.5331
2022-12-16,385.2225
2022-12-15,385.6672
2022-12-14,385.9489
2022-12-13,385.9048
2022-12-12,385.5733
2022-12-09,385.5520
2022-12-08,385.6203
2022-12-07,384.5502
2022-12-06,384.0101
2022-12-05,383.3383
2022-12-02,382.2135
2022-12-01,380.4761
2022-11-30,378.9026
2022-11-29,377.7817
2022-11-28,377.3452
2022-11-25,377.0117
2022-11-23,375.9300
2022-11-22,374.9427
2022-11-21,374.2177
2022-11-18,373.4569
2022-11-17,372.4047
2022-11-16,371.0094
2022-11-15,369.7051
2022-11-14,368.3809
2022-11-11,367.0113
2022-11-10,365.0328
2022-11-09,363.6428
2022-11-08,362.7924
2022-11-07,361.6183
2022-11-04,360.6537
2022-11-03,359.9974
2022-11-02,360.1034
2022-11-01,360.2109
2022-10-31,359.8939
2022-10-28,358.9453
2022-10-27,357.4043
2022-10-26,356.5723
2022-10-25,356.0162
2022-10-24,354.9737
2022-10-21,354.2691
2022-10-20,353.9622
2022-10-19,354.3886
2022-10-18,354.8189
2022-10-17,355.4461
2022-10-14,356.4978
2022-10-13,357.8495
2022-10-12,358.9405
2022-10-11,360.7028
2022-10-10,362.3357
2022-10-07,364.7196
2022-10-06,366.7587
2022-10-05,367.9943
2022-10-04,368.9163
2022-10-03,369.4573
2022-09-30,370.6194
2022-09-29,372.4395
2022-09-28,373.9282
2022-09-27,375.1884
2022-09-26,377.0077
2022-09-23,378.9111
2022-09-22,381.3228
2022-09-21,383.1495
2022-09-20,384.7592
2022-09-19,386.0929
2022-09-16,387.6343
2022-09-15,389.5976
2022-09-14,391.3583
2022-09-13,393.0500
2022-09-12,394.7736
2022-09-09,395.5511
2022-09-08,396.1964
2022-09-07,397.1416
2022-09-06,397.7957
2022-09-02,398.8671
2022-09-01,399.8904
2022-08-31,400.7459
2022-08-30,401.6747
2022-08-29,402.1494
2022-08-26,402.5418
2022-08-25,402.8637
2022-08-24,402.2159
2022-08-23,401.6072
2022-08-22,400.5729
2022-08-19,399.7159
2022-08-18,398.4121
2022-08-17,397.0095
2022-08-16,395.4730
2022-08-15,393.6689
2022-08-12,391.4079
2022-08-11,389.3850
2022-08-10,387.3569
2022-08-09,385.3730
2022-08-08,383.9020
2022-08-05,382.5158
2022-08-04,381.3205
2022-08-03,380.1069
2022-08-02,378.6031
2022-08-01,377.3451
2022-07-29,375.9218
2022-07-28,374.2474
2022-07-27,373.0072
2022-07-26,372.0245
2022-07-25,371.9136
2022-07-22,371.6490
2022-07-21,370.8282
2022-07-20,369.6521
2022-07-19,368.7026
2022-07-18,367.4297
2022-07-15,366.6164
2022-07-14,366.2522
2022-07-13,365.9801
2022-07-12,365.7180
2022-07-11,366.0697
2022-07-08,366.8161
2022-07-07,367.8180
2022-07-06,369.0213
2022-07-05,370.3117
2022-07-01,371.6043
2022-06-30,373.2603
2022-06-29,374.7343
2022-06-28,376.2197
2022-06-27,377.8019
2022-06-24,378.5240
2022-06-23,378.7931
2022-06-22,379.4747
2022-06-21,380.4785
2022-06-17,381.0996
2022-06-16,382.1566
2022-06-15,383.3664
2022-06-14,384.7639
2022-06-13,386.0223
2022-06-10,387.3046
2022-06-09,387.4265
2022-06-08,387.0095
2022-06-07,386.4273
2022-06-06,385.5841
2022-06-03,385.5625
2022-06-02,385.7195
2022-06-01,386.2795
2022-05-31,386.6054
2022-05-27,386.6798
2022-05-26,386.5233
2022-05-25,387.6031
2022-05-24,388.5582
2022-05-23,389.6240
2022-05-20,391.1401
2022-05-19,392.8875
2022-05-18,395.2199
2022-05-17,397.7562
2022-05-16,399.5185
2022-05-13,401.3364
2022-05-12,403.0674
2022-05-11,405.5136
2022-05-10,407.6991
2022-05-09,409.6586
2022-05-06,412.0294
2022-05-05,413.8257
2022-05-04,415.3955
2022-05-03,416.4499
2022-05-02,418.3897
2022-04-29,420.2345
2022-04-28,422.1369
2022-04-27,423.6193
2022-04-26,425.7444
2022-04-25,427.6549
2022-04-22,428.8154
2022-04-21,429.9888
2022-04-20,430.2642
2022-04-19,430.4984
2022-04-18,430.4672
2022-04-14,430.7816
2022-04-13,430.8741
2022-04-12,430.4410
2022-04-11,429.7967
2022-04-08,428.6355
2022-04-07,427.2539
2022-04-06,426.0736
2022-04-05,425.0937
2022-04-04,423.3633
2022-04-01,421.5082
2022-03-31,420.4489
2022-03-30,419.6203
2022-03-29,418.5572
2022-03-28,416.9789
2022-03-25,415.9894
2022-03-24,415.2081
2022-03-23,414.0802
2022-03-22,412.9695
2022-03-21,411.9456
2022-03-18,411.3941
2022-03-17,410.9719
2022-03-16,411.2364
2022-03-15,411.7378
2022-03-14,412.3527
2022-03-11,413.4751
2022-03-10,414.8745
2022-03-09,416.4084
2022-03-08,417.5342
2022-03-07,419.0179
2022-03-04,420.4183
2022-03-03,421.1087
2022-03-02,422.1440
2022-03-01,422.8646
2022-02-28,423.8181
2022-02-25,424.0726
2022-02-24,423.7612
2022-02-23,424.0042
2022-02-22,424.6032
2022-02-18,425.0946
2022-02-17,425.2740
2022-02-16,425.7376
2022-02-15,425.9840
2022-02-14,426.4811
2022-02-11,427.7107
2022-02-10,428.8624
2022-02-09,429.9006
2022-02-08,430.4848
2022-02-07,431.1819
2022-02-04,432.0828
2022-02-03,433.0033
2022-02-02,434.0454
2022-02-01,435.0118
2022-01-31,436.1964
2022-01-28,437.3949
2022-01-27,439.0317
2022-01-26,441.2440
2022-01-25,443.3248
2022-01-24,445.3721
2022-01-21,446.8438
2022-01-20,448.2652
2022-01-19,449.0456
2022-01-18,449.2001
2022-01-14,449.3618
2022-01-13,449.3656
2022-01-12,449.5763
2022-01-11,449.1314
2022-01-10,448.9002
2022-01-07,449.0707
2022-01-06,449.0042
2022-01-05,449.0003
2022-01-04,448.9162
2022-01-03,447.9409
2021-12-31,446.7020
2021-12-30,445.7844
2021-12-29,444.4804
2021-12-28,443.3545
2021-12-27,442.6888
2021-12-23,441.7360
2021-12-22,441.6010
2021-12-21,441.5456
2021-12-20,441.6822
2021-12-17,442.2683
2021-12-16,442.6605
2021-12-15,442.7411
2021-12-14,442.6782
2021-12-13,442.8722
2021-12-10,442.9056
2021-12-09,442.5733
2021-12-08,442.4431
2021-12-07,442.3411
2021-12-06,442.3721
2021-12-03,442.8364
2021-12-02,443.4796
2021-12-01,443.8286
2021-11-30,444.3721
2021-11-29,444.5856
2021-11-26,444.3306
2021-11-24,444.2996
2021-11-23,443.5606
2021-11-22,442.9776
2021-11-19,442.4045
2021-11-18,441.6527
2021-11-17,440.8832
2021-11-16,440.1333
2021-11-15,439.2446
2021-11-12,438.2797
2021-11-11,437.2594
2021-11-10,436.2454
2021-11-09,434.8895
2021-11-08,433.2800
2021-11-05,431.6476
2021-11-04,430.1854
2021-11-03,428.8385
2021-11-02,427.4169
2021-11-01,426.0438
2021-10-29,424.5468
2021-10-28,423.3545
2021-10-27,421.9633
2021-10-26,421.0341
2021-10-25,419.9738
2021-10-22,419.3583
2021-10-21,418.9192
2021-10-20,418.4230
2021-10-19,417.7293
2021-10-18,416.9183
2021-10-15,416.2914
2021-10-14,416.0783
2021-10-13,416.2322
2021-10-12,416.7688
2021-10-11,417.2035
2021-10-08,417.7017
2021-10-07,417.9946
2021-10-06,418.4175
2021-10-05,419.1115
2021-10-04,419.9174
2021-10-01,421.0129
2021-09-30,421.8467
2021-09-29,422.8575
2021-09-28,423.6038
2021-09-27,424.4168
2021-09-24,424.7103
2021-09-23,424.7538
2021-09-22,424.9579
2021-09-21,425.3710
2021-09-20,425.9521
2021-09-17,426.3282
2021-09-16,426.1872
2021-09-15,425.8075
2021-09-14,425.6250
2021-09-13,425.7581
2021-09-10,425.7267
2021-09-09,425.7110
2021-09-08,425.4639
2021-09-07,425.0728
2021-09-03,424.6294
2021-09-02,424.1262
2021-09-01,423.5830
2021-08-31,422.9738
2021-08-30,422.4791
2021-08-27,421.7834
2021-08-26,421.2255
2021-08-25,420.9589
2021-08-24,420.4799
2021-08-23,420.0541
2021-08-20,419.7575
2021-08-19,419.5950
2021-08-18,419.3859
2021-08-17,419.1659
2021-08-16,418.5491
2021-08-13,417.5036
2021-08-12,416.8107
2021-08-11,416.3184
2021-08-10,415.9601
2021-08-09,415.6232
2021-08-06,415.3832
2021-08-05,415.0520
2021-08-04,414.5368
2021-08-03,414.3221
2021-08-02,413.9314
2021-07-30,413.7475
2021-07-29,413.3635
2021-07-28,412.7652
2021-07-27,412.2363
2021-07-26,411.6879
2021-07-23,411.0032
2021-07-22,410.2979
2021-07-21,409.6868
2021-07-20,409.1432
2021-07-19,408.6584
2021-07-16,408.1809
2021-07-15,407.6693
2021-07-14,407.0023
2021-07-13,406.3768
2021-07-12,405.8191
2021-07-09,405.1456
2021-07-08,404.5131
2021-07-07,404.0064
2021-07-06,403.3612
2021-07-02,402.7846
2021-07-01,402.1897
2021-06-30,401.5699
2021-06-29,401.1365
2021-06-28,400.6890
2021-06-25,400.2700
2021-06-24,399.8562
2021-06-23,399.5039
2021-06-22,399.2310
2021-06-21,398.9779
2021-06-18,398.6314
2021-06-17,398.5833
2021-06-16,398.0571
2021-06-15,397.5754
2021-06-14,397.1510
2021-06-11,396.7399
2021-06-10,396.0754
2021-06-09,395.2133
2021-06-08,394.8609
2021-06-07,394.6554
2021-06-04,394.6521
2021-06-03,394.4849
2021-06-02,394.3418
2021-06-01,394.1187
2021-05-28,394.0491
2021-05-27,393.9193
2021-05-26,393.9558
2021-05-25,393.8767
2021-05-24,393.8426
2021-05-21,393.7687
2021-05-20,393.8540
2021-05-19,393.7114
2021-05-18,393.9582
2021-05-17,393.9691
2021-05-14,393.9544
2021-05-13,393.9866
2021-05-12,394.2514
2021-05-11,394.5374
2021-05-10,394.4735
2021-05-07,394.1751
2021-05-06,393.6716
2021-05-05,393.1719
2021-05-04,392.7381
2021-05-03,392.2881
2021-04-30,391.7273
2021-04-29,390.9368
2021-04-28,389.8128
2021-04-27,388.7391
2021-04-26,387.7094
2021-04-23,386.6849
2021-04-22,385.4042
2021-04-21,384.2319
2021-04-20,382.9734
2021-04-19,382.0460
2021-04-16,380.8274
2021-04-15,379.5457
2021-04-14,378.6027
2021-04-13,377.8053
2021-04-12,376.9648
2021-04-09,376.0711
2021-04-08,375.1595
2021-04-07,374.2021
2021-04-06,373.2223
2021-04-05,372.0075
2021-04-01,370.8715
2021-03-31,369.6806
2021-03-30,368.9153
2021-03-29,368.4676
2021-03-26,368.1136
2021-03-25,367.3148
2021-03-24,366.9065
2021-03-23,367.0472
2021-03-22,366.8924
2021-03-19,366.5691
2021-03-18,366.5348
2021-03-17,366.4989
2021-03-16,366.2690
2021-03-15,366.0985
2021-03-12,365.9206
2021-03-11,365.7624
2021-03-10,365.5995
2021-03-09,365.6312
2021-03-08,365.7889
2021-03-05,366.0716
2021-03-04,366.1925
2021-03-03,366.4356
2021-03-02,366.4418
2021-03-01,365.9550
2021-02-26,365.0340
2021-02-25,364.9051
2021-02-24,364.5312
2021-02-23,364.1545
2021-02-22,364.0076
2021-02-19,363.8117
2021-02-18,363.5384
2021-02-17,363.2159
2021-02-16,362.5673
2021-02-12,361.7836
2021-02-11,361.1142
2021-02-10,360.5986
2021-02-09,360.0647
2021-02-08,359.5190
2021-02-05,359.0823
2021-02-04,358.6758
2021-02-03,358.0791
2021-02-02,357.5824
2021-02-01,356.9800
2021-01-29,356.8691
2021-01-28,356.9597
2021-01-27,356.6685
2021-01-26,356.5627
2021-01-25,355.8645
2021-01-22,355.0704
2021-01-21,354.3321
2021-01-20,353.5588
2021-01-19,352.8643
2021-01-15,352.4868
2021-01-14,352.1513
2021-01-13,351.6582
2021-01-12,350.8705
2021-01-11,350.2081
2021-01-08,349.5697
2021-01-07,348.8156
2021-01-06,348.3196
2021-01-05,348.0348
2021-01-04,347.8905
2020-12-31,347.7176
2020-12-30,347.3091
2020-12-29,346.9536
2020-12-28,346.4370
2020-12-24,345.9625
2020-12-23,345.5903
2020-12-22,345.3118
2020-12-21,344.7782
2020-12-18,344.1152
2020-12-17,343.5050
2020-12-16,342.7548
2020-12-15,342.3058
2020-12-14,341.9758
2020-12-11,341.6675
2020-12-10,341.0521
2020-12-09,340.5792
2020-12-08,339.9771
2020-12-07,339.2433
2020-12-04,338.3534
2020-12-03,337.4316
2020-12-02,336.3433
2020-12-01,334.8973
2020-11-30,333.2135
2020-11-27,331.5438
2020-11-25,329.9601
2020-11-24,328.2678
2020-11-23,327.0926
2020-11-20,326.2431
2020-11-19,325.7942
2020-11-18,325.1751
2020-11-17,324.5381
2020-11-16,323.7277
2020-11-13,322.7612
2020-11-12,322.2531
2020-11-11,321.9846
2020-11-10,321.5738
2020-11-09,321.3900
2020-11-06,321.2899
2020-11-05,321.1343
2020-11-04,320.8306
2020-11-03,320.6999
2020-11-02,320.6482
2020-10-30,321.0976
2020-10-29,321.4407
2020-10-28,321.7726
2020-10-27,322.1595
2020-10-26,321.8845
2020-10-23,321.6401
2020-10-22,320.8386
2020-10-21,319.8462
2020-10-20,318.9018
2020-10-19,318.2870
2020-10-16,317.5800
2020-10-15,316.7977
2020-10-14,316.1859
2020-10-13,315.6934
2020-10-12,315.1607
2020-10-09,314.4398
2020-10-08,313.7753
2020-10-07,313.2470
2020-10-06,313.1370
2020-10-05,312.9930
2020-10-02,313.0601
2020-10-01,313.5375
2020-09-30,314.4409
2020-09-29,315.2066
2020-09-28,315.9366
2020-09-25,316.6406
2020-09-24,317.4959
2020-09-23,318.5615
2020-09-22,319.5060
2020-09-21,320.0342
2020-09-18,320.5579
2020-09-17,320.8524
2020-09-16,320.9175
2020-09-15,320.9091
2020-09-14,320.8033
2020-09-11,320.7274
2020-09-10,320.8571
2020-09-09,321.0233
2020-09-08,320.6961
2020-09-04,320.8066
2020-09-03,320.4320
2020-09-02,319.9142
2020-09-01,318.7161
2020-08-31,317.6608
2020-08-28,316.7001
2020-08-27,315.5736
2020-08-26,314.4327
2020-08-25,313.3816
2020-08-24,312.3071
2020-08-21,311.3848
2020-08-20,310.5139
2020-08-19,309.7967
2020-08-18,309.3112
2020-08-17,308.6730
2020-08-14,308.0368
2020-08-13,307.3289
2020-08-12,306.5779
2020-08-11,305.8480
2020-08-10,305.1982
2020-08-07,304.2276
2020-08-06,303.4326
2020-08-05,302.4986
2020-08-04,301.7528
2020-08-03,300.9906
2020-07-31,300.4409
2020-07-30,299.7719
2020-07-29,299.1426
2020-07-28,298.3580
2020-07-27,297.5756
2020-07-24,296.4908
2020-07-23,295.8574
2020-07-22,294.9739
2020-07-21,294.2805
2020-07-20,293.6068
2020-07-17,292.8727
2020-07-16,292.3430
2020-07-15,291.8512
2020-07-14,291.3704
2020-07-13,290.7513
2020-07-10,290.1909
2020-07-09,289.3339
2020-07-08,289.4843
2020-07-07,289.6340
2020-07-06,290.0083
2020-07-02,290.0497
2020-07-01,289.9447
2020-06-30,289.9580
2020-06-29,289.8813
2020-06-26,289.8693
2020-06-25,290.0064
2020-06-24,289.7388
2020-06-23,289.6500
2020-06-22,288.9810
2020-06-19,288.2094
2020-06-18,287.5043
2020-06-17,286.8121
2020-06-16,285.8943
2020-06-15,285.0572
2020-06-12,284.0890
2020-06-11,283.1922
2020-06-10,282.3061
2020-06-09,280.7991
2020-06-08,279.4805
2020-06-05,278.0467
2020-06-04,276.5709
2020-06-03,275.3073
2020-06-02,274.0958
2020-06-01,272.9533
2020-05-29,271.8924
2020-05-28,271.2473
2020-05-27,270.7924
2020-05-26,269.9627
2020-05-22,269.4019
2020-05-21,268.8207
2020-05-20,268.0842
2020-05-19,267.2531
